Ward	Age	Voters
WE012	69	219
WE012	70	186
WE012	71	165
WE012	72	193
WE012	73	183
WE012	74	157
WE012	75	84
WE012	76	108
WE012	77	74
WE012	78	133
WE012	79	87
WE012	80	32
WE012	81	29
WE012	82	41
WE012	83	57
WE012	84	46
WE012	85	16
WE012	86	19
WE012	87	25
WE012	88	25
WE012	89	7
WE012	90	11
WE012	91	4
WE012	92	12
WE012	93	7
WE012	94	3
WE012	95	3
WE012	96	1
WE012	97	3
WE012	98	3
WE012	99	2
WE013	18	31
WE013	19	349
WE013	20	628
WE013	21	813
WE013	22	895
WE013	23	779
WE013	24	828
WE013	25	1041
WE013	26	1265
WE013	27	1533
WE013	28	1543
WE013	29	1426
WE013	30	1497
WE013	31	1371
WE013	32	1431
WE013	33	1523
WE013	34	1265
WE013	35	1192
WE013	36	1267
WE013	37	1059
WE013	38	1329
WE013	39	946
WE013	40	994
WE013	41	792
WE013	42	857
WE013	43	1029
WE013	44	855
WE013	45	623
WE013	46	763
WE013	47	606
WE013	48	721
WE013	49	582
WE013	50	494
WE013	51	451
WE013	52	482
WE013	53	596
WE013	54	482
WE013	55	287
WE013	56	368
WE013	57	304
WE013	58	347
WE013	59	350
WE013	60	220
WE013	61	197
WE013	62	239
WE013	63	217
WE013	64	250
WE013	65	119
WE013	66	171
WE013	67	178
WE013	68	159
WE013	69	108
WE013	70	80
WE013	71	92
WE013	72	112
WE013	73	80
WE013	74	82
WE013	75	36
WE013	76	46
WE013	77	37
WE013	78	50
WE013	79	59
WE013	80	24
WE013	81	27
WE013	82	20
WE013	83	23
WE013	84	28
WE013	85	8
WE013	86	17
WE013	87	8
WE013	88	15
WE013	89	10
WE013	90	3
WE013	91	7
WE013	92	3
WE013	93	1
WE013	94	10
WE013	95	1
WE013	98	4
WE013	99	1
WE010	18	29
WE010	19	186
WE010	20	292
WE010	21	370
WE010	22	478
WE010	23	461
WE010	24	492
WE010	25	558
WE010	26	647
WE010	27	743
WE010	28	716
WE010	29	702
WE010	30	776
WE010	31	756
WE010	32	800
WE010	33	813
WE010	34	801
WE010	35	675
WE010	36	712
WE010	37	631
WE010	38	658
WE010	39	604
WE010	40	624
WE010	41	532
WE010	42	525
WE010	43	506
WE010	44	569
WE010	45	406
WE010	46	481
WE010	47	370
WE010	48	472
WE010	49	416
WE010	50	397
WE010	51	371
WE010	52	357
WE010	53	376
WE010	54	406
WE010	55	291
WE010	56	299
WE010	57	233
WE010	58	304
WE010	59	329
WE010	60	258
WE010	61	252
WE010	62	290
WE010	63	252
WE010	64	294
WE010	65	173
WE010	66	235
WE010	67	181
WE010	68	210
WE010	69	179
WE010	70	135
WE010	71	118
WE010	72	140
WE010	73	121
WE010	74	119
WE010	75	90
WE010	76	68
WE010	77	46
WE010	78	60
WE010	79	59
WE010	80	35
WE010	81	20
WE010	82	23
WE010	83	37
WE010	84	35
WE010	85	7
WE010	86	14
WE010	87	9
WE010	88	11
WE010	89	17
WE010	90	8
WE010	91	4
WE010	92	6
WE010	93	1
WE010	94	1
WE010	95	4
WE010	98	1
WE010	99	3
WE010	102	1
WE011	18	56
WE011	19	241
WE011	20	518
WE011	21	687
WE011	22	782
WE011	23	762
WE011	24	822
WE011	25	945
WE011	26	1160
WE011	27	1160
WE011	28	1314
WE011	29	1042
WE011	30	1150
WE011	31	1012
WE011	32	1194
WE011	33	1142
WE011	34	1192
WE011	35	1012
WE011	36	1028
WE011	37	878
WE011	38	1011
WE011	39	930
WE011	40	807
WE011	41	684
WE011	42	795
WE011	43	836
WE011	44	824
WE011	45	536
WE011	46	667
WE011	47	534
WE011	48	634
WE011	49	708
WE011	50	486
WE011	51	417
WE011	52	467
WE011	53	485
WE011	54	639
WE011	55	307
WE011	56	335
WE011	57	304
WE011	58	333
WE011	59	423
WE011	60	278
WE011	61	238
WE011	62	337
WE011	63	267
WE011	64	332
WE011	65	189
WE011	66	216
WE011	67	195
WE011	68	225
WE011	69	207
WE011	70	113
WE011	71	103
WE011	72	136
WE011	73	129
WE011	74	146
WE011	75	60
WE011	76	56
WE011	77	62
WE011	78	59
WE011	79	82
WE011	80	28
WE011	81	29
WE011	82	32
WE011	83	37
WE011	84	44
WE011	85	15
WE011	86	10
WE011	87	13
WE011	88	13
WE011	89	9
WE011	90	7
WE011	91	3
WE011	92	3
WE011	93	8
WE011	94	6
WE011	95	1
WE011	96	1
WE011	97	3
WE011	99	2
WE018	18	45
WE018	19	196
WE018	20	344
WE018	21	447
WE018	22	544
WE018	23	522
WE018	24	539
WE018	25	627
WE018	26	747
WE018	27	789
WE018	28	900
WE018	29	877
WE018	30	871
WE018	31	804
WE018	32	1109
WE018	33	1033
WE018	34	1046
WE018	35	923
WE018	36	940
WE018	37	936
WE018	38	880
WE018	39	1006
WE018	40	814
WE018	41	810
WE018	42	803
WE018	43	691
WE018	44	898
WE018	45	618
WE018	46	758
WE018	47	572
WE018	48	585
WE018	49	737
WE018	50	559
WE018	51	513
WE018	52	561
WE018	53	421
WE018	54	679
WE018	55	343
WE018	56	432
WE018	57	313
WE018	58	350
WE018	59	523
WE018	60	316
WE018	61	325
WE018	62	356
WE018	63	327
WE018	64	426
WE018	65	263
WE018	66	267
WE018	67	283
WE018	68	279
WE018	69	264
WE018	70	172
WE018	71	157
WE018	72	214
WE018	73	179
WE018	74	273
WE018	75	115
WE018	76	144
WE018	77	115
WE018	78	101
WE018	79	167
WE018	80	90
WE018	81	66
WE018	82	63
WE018	83	41
WE018	84	91
WE018	85	32
WE018	86	43
WE018	87	24
WE018	88	25
WE018	89	40
WE018	90	8
WE018	91	10
WE018	92	14
WE018	93	3
WE018	94	21
WE018	95	6
WE018	96	3
WE018	97	1
WE018	98	1
WE018	99	4
WE018	101	1
WE019	18	33
WE019	19	126
WE019	20	326
WE019	21	389
WE019	22	438
WE019	23	463
WE019	24	465
WE019	25	482
WE019	26	643
WE019	27	734
WE019	28	743
WE019	29	792
WE019	30	770
WE019	31	796
WE019	32	975
WE019	33	869
WE019	34	915
WE019	35	764
WE019	36	841
WE019	37	752
WE019	38	766
WE019	39	797
WE019	40	735
WE019	41	670
WE019	42	740
WE019	43	649
WE019	44	688
WE019	45	557
WE019	46	578
WE019	47	455
WE019	48	459
WE019	49	562
WE019	50	442
WE019	51	398
WE019	52	458
WE019	53	387
WE019	54	477
WE019	55	312
WE019	56	377
WE019	57	315
WE019	58	305
WE019	59	450
WE019	60	294
WE019	61	322
WE019	62	371
WE019	63	291
WE019	64	412
WE019	65	268
WE019	66	267
WE019	67	246
WE019	68	260
WE019	69	241
WE019	70	217
WE019	71	201
WE019	72	203
WE019	73	174
WE019	74	247
WE019	75	146
WE019	76	130
WE019	77	112
WE019	78	91
WE019	79	144
WE019	80	85
WE019	81	52
WE019	82	58
WE019	83	41
WE019	84	62
WE019	85	37
WE019	86	38
WE019	87	25
WE019	88	24
WE019	89	29
WE019	90	16
WE019	91	11
WE019	92	8
WE019	93	7
WE019	94	8
WE019	95	4
WE019	96	4
WE019	97	1
WE019	98	2
WE019	99	1
WE019	100	1
WE019	101	3
WE151	18	38
WE151	19	286
WE151	20	417
WE151	21	474
WE151	22	578
WE151	23	528
WE151	24	566
WE151	25	621
WE151	26	756
WE151	27	884
WE151	28	1017
WE151	29	892
WE151	30	896
WE151	31	915
WE151	32	1044
WE151	33	1036
WE151	34	968
WE151	35	894
WE151	36	879
WE151	37	853
WE151	38	883
WE151	39	831
WE151	40	800
WE151	41	623
WE151	42	662
WE151	43	716
WE151	44	635
WE151	45	586
WE151	46	541
WE151	47	491
WE151	48	559
WE151	49	539
WE151	50	453
WE151	51	414
WE151	52	449
WE151	53	458
WE151	54	427
WE151	55	378
WE151	56	405
WE151	57	328
WE151	58	385
WE151	59	381
WE151	60	328
WE151	61	302
WE151	62	353
WE151	63	363
WE151	64	338
WE151	65	323
WE151	66	311
WE151	67	274
WE151	68	305
WE151	69	234
WE151	70	240
WE151	71	215
WE151	72	249
WE151	73	213
WE151	74	195
WE151	75	165
WE151	76	125
WE151	77	144
WE151	78	132
WE151	79	131
WE151	80	93
WE151	81	83
WE151	82	83
WE151	83	73
WE151	84	56
WE151	85	55
WE151	86	57
WE151	87	38
WE151	88	28
WE151	89	35
WE151	90	25
WE151	91	11
WE151	92	12
WE151	93	16
WE151	94	3
WE151	95	5
WE151	96	3
WE151	97	5
WE151	98	3
WE151	99	3
WE151	101	1
WE151	102	2
WE150	128	2
WE150	18	36
WE150	19	342
WE150	20	682
WE150	21	831
WE150	22	950
WE150	23	949
WE150	24	1218
WE150	25	1241
WE150	26	1757
WE150	27	1838
WE150	28	2062
WE150	29	2068
WE150	30	2400
WE150	31	2214
WE150	32	2536
WE150	33	2701
WE150	34	2516
WE150	35	2426
WE150	36	2522
WE150	37	2216
WE150	38	2470
WE150	39	1921
WE150	40	1851
WE150	41	1481
WE150	42	1545
WE150	43	1484
WE150	44	1245
WE150	45	910
WE150	46	990
WE150	47	737
WE150	48	826
WE150	49	727
WE150	50	657
WE150	51	462
WE150	52	542
WE150	53	567
WE150	54	560
WE150	55	383
WE150	56	435
WE150	57	338
WE150	58	400
WE150	59	449
WE150	60	340
WE150	61	309
WE150	62	398
WE150	63	363
WE150	64	425
WE150	65	279
WE150	66	285
WE150	67	247
WE150	68	308
WE150	69	264
WE150	70	224
WE150	71	157
WE150	72	180
WE150	73	182
WE150	74	201
WE150	75	108
WE150	76	100
WE150	77	83
WE150	78	94
WE150	79	123
WE150	80	65
WE150	81	47
WE150	82	41
WE150	83	34
WE150	84	61
WE150	85	30
WE150	86	21
WE150	87	23
WE150	88	18
WE150	89	30
WE150	90	8
WE150	91	6
WE150	92	6
WE150	93	3
WE150	94	10
WE150	95	6
WE150	96	3
WE150	97	2
WE150	99	5
WE150	109	1
WE150	114	1
WE193	18	24
WE193	19	216
WE193	20	610
WE193	21	722
WE193	22	884
WE193	23	836
WE193	24	954
WE193	25	1018
WE193	26	1308
WE193	27	1638
WE193	28	1632
WE193	29	1606
WE193	30	1757
WE193	31	1703
WE193	32	1741
WE193	33	1894
WE193	34	1653
WE193	35	1610
WE193	36	1582
WE193	37	1394
WE193	38	1609
WE193	39	1281
WE193	40	1153
WE193	41	988
WE193	42	1007
WE193	43	1187
WE193	44	906
WE193	45	739
WE193	46	730
WE193	47	666
WE193	48	793
WE193	49	556
WE193	50	533
WE193	51	455
WE193	52	515
WE193	53	643
WE193	54	532
WE193	55	410
WE193	56	436
WE193	57	376
WE193	58	518
WE193	59	431
WE193	60	380
WE193	61	388
WE193	62	409
WE193	63	414
WE193	64	380
WE193	65	289
WE193	66	339
WE193	67	300
WE193	68	330
WE193	69	238
WE193	70	181
WE193	71	160
WE193	72	173
WE193	73	182
WE193	74	124
WE193	75	110
WE193	76	103
WE193	77	81
WE193	78	101
WE193	79	69
WE193	80	49
WE193	81	44
WE193	82	56
WE193	83	57
WE193	84	30
WE193	85	18
WE193	86	20
WE193	87	19
WE193	88	29
WE193	89	18
WE193	90	7
WE193	91	7
WE193	92	4
WE193	93	7
WE193	94	5
WE193	96	1
WE193	98	4
WE193	99	4
WE193	100	1
WE193	110	1
WE140	18	21
WE140	19	224
WE140	20	337
WE140	21	395
WE140	22	469
WE140	23	456
WE140	24	478
WE140	25	563
WE140	26	662
WE140	27	752
WE140	28	770
WE140	29	759
WE140	30	782
WE140	31	720
WE140	32	788
WE140	33	806
WE140	34	700
WE140	35	727
WE140	36	683
WE140	37	644
WE140	38	666
WE140	39	639
WE140	40	605
WE140	41	593
WE140	42	561
WE140	43	616
WE140	44	539
WE140	45	460
WE140	46	555
WE140	47	475
WE140	48	534
WE140	49	433
WE140	50	425
WE140	51	415
WE140	52	443
WE140	53	457
WE140	54	400
WE140	55	339
WE140	56	425
WE140	57	336
WE140	58	330
WE140	59	310
WE140	60	255
WE140	61	349
WE140	62	264
WE140	63	272
WE140	64	237
WE140	65	200
WE140	66	237
WE140	67	199
WE140	68	195
WE140	69	169
WE140	70	117
WE140	71	138
WE140	72	134
WE140	73	150
WE140	74	95
WE140	75	71
WE140	76	113
WE140	77	90
WE140	78	86
WE140	79	72
WE140	80	51
WE140	81	61
WE140	82	46
WE140	83	51
WE140	84	45
WE140	85	31
WE140	86	42
WE140	87	24
WE140	88	15
WE140	89	22
WE140	90	9
WE140	91	9
WE140	92	12
WE140	93	10
WE140	94	3
WE140	95	4
WE140	96	5
WE140	97	2
WE140	98	1
WE140	99	2
WE140	101	1
WE141	18	19
WE141	19	209
WE141	20	445
WE141	21	519
WE141	22	600
WE141	23	581
WE141	24	623
WE141	25	864
WE141	26	1095
WE141	27	1335
WE141	28	1283
WE141	29	1245
WE141	30	1271
WE141	31	1179
WE141	32	1219
WE141	33	1167
WE141	34	1034
WE141	35	974
WE141	36	1029
WE141	37	945
WE141	38	1009
WE141	39	856
WE141	40	779
WE141	41	826
WE141	42	850
WE141	43	886
WE141	44	626
WE141	45	572
WE141	46	734
WE141	47	617
WE141	48	609
WE141	49	536
WE141	50	418
WE141	51	477
WE141	52	503
WE141	53	509
WE141	54	368
WE141	55	324
WE141	56	405
WE141	57	327
WE141	58	390
WE141	59	261
WE141	60	236
WE141	61	255
WE141	62	231
WE141	63	248
WE141	64	215
WE141	65	158
WE141	66	231
WE141	67	208
WE141	68	210
WE141	69	136
WE141	70	96
WE141	71	167
WE141	72	179
WE141	73	127
WE141	74	107
WE141	75	60
WE141	76	89
WE141	77	57
WE141	78	51
WE141	79	52
WE141	80	30
WE141	81	36
WE141	82	23
WE141	83	27
WE141	84	19
WE141	85	9
WE141	86	20
WE141	87	4
WE141	88	5
WE141	89	5
WE141	90	4
WE141	91	11
WE141	92	4
WE141	93	1
WE141	94	8
WE141	95	3
WE141	96	3
WE142	18	15
WE142	19	229
WE142	20	460
WE142	21	472
WE142	22	503
WE142	23	519
WE142	24	490
WE142	25	530
WE142	26	668
WE142	27	775
WE142	28	772
WE142	29	825
WE142	30	749
WE142	31	793
WE142	32	821
WE142	33	840
WE142	34	798
WE142	35	750
WE142	36	754
WE142	37	726
WE142	38	702
WE142	39	710
WE142	40	727
WE142	41	650
WE142	42	630
WE142	43	670
WE142	44	595
WE142	45	591
WE142	46	690
WE142	47	544
WE142	48	526
WE142	49	548
WE142	50	533
WE142	51	600
WE142	52	536
WE142	53	581
WE142	54	475
WE142	55	434
WE142	56	554
WE142	57	414
WE142	58	417
WE142	59	460
WE142	60	388
WE142	61	462
WE142	62	377
WE142	63	360
WE142	64	358
WE142	65	286
WE142	66	347
WE142	67	251
WE142	68	283
WE142	69	237
WE142	70	161
WE142	71	242
WE142	72	174
WE142	73	182
WE142	74	183
WE142	75	137
WE142	76	170
WE142	77	117
WE142	78	124
WE142	79	125
WE142	80	101
WE142	81	104
WE142	82	83
WE142	83	83
WE142	84	86
WE142	85	49
WE142	86	50
WE142	87	29
WE142	88	41
WE142	89	40
WE142	90	21
WE142	91	37
WE142	92	16
WE142	93	19
WE142	94	12
WE142	95	14
WE142	96	6
WE142	97	1
WE142	98	6
WE142	99	2
WE142	100	1
WE142	101	2
WE142	103	1
WE142	107	1
WE143	130	1
WE143	18	45
WE143	19	278
WE143	20	433
WE143	21	483
WE143	22	488
WE143	23	545
WE143	24	502
WE143	25	616
WE143	26	722
WE143	27	759
WE143	28	737
WE143	29	735
WE143	30	738
WE143	31	697
WE143	32	776
WE143	33	754
WE143	34	761
WE143	35	717
WE143	36	731
WE143	37	701
WE143	38	759
WE143	39	684
WE143	40	679
WE143	41	633
WE143	42	684
WE143	43	640
WE143	44	629
WE143	45	543
WE143	46	616
WE143	47	528
WE143	48	521
WE143	49	533
WE143	50	514
WE143	51	528
WE143	52	496
WE143	53	489
WE143	54	528
WE143	55	422
WE143	56	511
WE143	57	402
WE143	58	397
WE143	59	435
WE143	60	340
WE143	61	399
WE143	62	307
WE143	63	333
WE143	64	331
WE143	65	269
WE143	66	312
WE143	67	250
WE143	68	266
WE143	69	242
WE143	70	204
WE143	71	201
WE143	72	169
WE143	73	166
WE143	74	162
WE143	75	160
WE143	76	158
WE143	77	122
WE143	78	104
WE143	79	113
WE143	80	98
WE143	81	107
WE143	82	84
WE143	83	61
WE143	84	89
WE143	85	45
WE143	86	49
WE143	87	45
WE143	88	34
WE143	89	39
WE143	90	22
WE143	91	26
WE143	92	15
WE143	93	12
WE143	94	12
WE143	95	6
WE143	96	6
WE143	97	3
WE143	98	3
WE143	101	1
WE143	105	1
WE144	18	35
WE144	19	273
WE144	20	530
WE144	21	659
WE144	22	641
WE144	23	717
WE144	24	712
WE144	25	851
WE144	26	1071
WE144	27	1045
WE144	28	1078
WE144	29	1028
WE144	30	1015
WE144	31	962
WE144	32	1073
WE144	33	1033
WE144	34	861
WE144	35	832
WE144	36	834
WE144	37	753
WE144	38	880
WE144	39	713
WE144	40	648
WE144	41	609
WE144	42	680
WE144	43	623
WE144	44	570
WE144	45	601
WE144	46	480
WE144	47	484
WE144	48	523
WE144	49	374
WE144	50	414
WE144	51	297
WE144	52	389
WE144	53	349
WE144	54	307
WE144	55	343
WE144	56	237
WE144	57	246
WE144	58	322
WE144	59	198
WE144	60	229
WE144	61	152
WE144	62	233
WE144	63	184
WE144	64	179
WE144	65	170
WE144	66	117
WE144	67	148
WE144	68	171
WE144	69	82
WE144	70	122
WE144	71	72
WE144	72	94
WE144	73	71
WE144	74	53
WE144	75	63
WE144	76	34
WE144	77	42
WE144	78	34
WE144	79	27
WE144	80	42
WE144	81	12
WE144	82	15
WE144	83	23
WE144	84	12
WE144	85	15
WE144	86	3
WE144	87	5
WE144	88	8
WE144	89	4
WE144	90	4
WE144	91	2
WE144	92	3
WE144	93	2
WE144	94	8
WE144	95	3
WE144	96	1
WE144	98	1
WE144	99	2
WE145	18	30
WE145	19	281
WE145	20	417
WE145	21	516
WE145	22	634
WE145	23	548
WE145	24	588
WE145	25	685
WE145	26	846
WE145	27	815
WE145	28	928
WE145	29	935
WE145	30	846
WE145	31	916
WE145	32	975
WE145	33	912
WE145	34	912
WE145	35	827
WE145	36	848
WE145	37	826
WE145	38	837
WE145	39	798
WE145	40	757
WE145	41	664
WE145	42	783
WE145	43	623
WE145	44	649
WE145	45	604
WE145	46	581
WE145	47	500
WE145	48	536
WE145	49	501
WE145	50	499
WE145	51	419
WE145	52	492
WE145	53	456
WE145	54	422
WE145	55	415
WE145	56	368
WE145	57	350
WE145	58	354
WE145	59	338
WE145	60	357
WE145	61	239
WE145	62	305
WE145	63	302
WE145	64	272
WE145	65	248
WE145	66	209
WE145	67	207
WE145	68	222
WE145	69	167
WE145	70	169
WE145	71	102
WE145	72	142
WE145	73	114
WE145	74	118
WE145	75	120
WE145	76	78
WE145	77	75
WE145	78	72
WE145	79	73
WE145	80	69
WE145	81	28
WE145	82	47
WE145	83	41
WE145	84	28
WE145	85	27
WE145	86	23
WE145	87	34
WE145	88	16
WE145	89	19
WE145	90	13
WE145	91	10
WE145	92	10
WE145	93	3
WE145	94	3
WE145	95	6
WE145	96	3
WE145	97	4
WE145	98	2
WE145	99	2
WE145	100	2
WE146	18	53
WE146	19	204
WE146	20	376
WE146	21	403
WE146	22	552
WE146	23	501
WE146	24	548
WE146	25	569
WE146	26	813
WE146	27	874
WE146	28	911
WE146	29	783
WE146	30	893
WE146	31	782
WE146	32	981
WE146	33	949
WE146	34	933
WE146	35	788
WE146	36	846
WE146	37	690
WE146	38	867
WE146	39	762
WE146	40	728
WE146	41	584
WE146	42	578
WE146	43	592
WE146	44	647
WE146	45	416
WE146	46	575
WE146	47	378
WE146	48	466
WE146	49	509
WE146	50	377
WE146	51	277
WE146	52	382
WE146	53	372
WE146	54	436
WE146	55	280
WE146	56	320
WE146	57	235
WE146	58	270
WE146	59	368
WE146	60	238
WE146	61	174
WE146	62	217
WE146	63	215
WE146	64	278
WE146	65	165
WE146	66	175
WE146	67	136
WE146	68	180
WE146	69	165
WE146	70	101
WE146	71	69
WE146	72	85
WE146	73	73
WE146	74	127
WE146	75	58
WE146	76	42
WE146	77	40
WE146	78	60
WE146	79	82
WE146	80	39
WE146	81	24
WE146	82	25
WE146	83	23
WE146	84	53
WE146	85	16
WE146	86	16
WE146	87	12
WE146	88	7
WE146	89	12
WE146	90	12
WE146	91	4
WE146	92	8
WE146	93	4
WE146	94	6
WE146	95	3
WE146	96	1
WE146	97	1
WE146	98	1
WE146	99	3
WE146	100	3
WE146	101	1
WE147	18	47
WE147	19	210
WE147	20	388
WE147	21	483
WE147	22	522
WE147	23	531
WE147	24	538
WE147	25	576
WE147	26	844
WE147	27	890
WE147	28	1074
WE147	29	902
WE147	30	935
WE147	31	853
WE147	32	909
WE147	33	959
WE147	34	892
WE147	35	824
WE147	36	777
WE147	37	637
WE147	38	800
WE147	39	693
WE147	40	604
WE147	41	539
WE147	42	581
WE147	43	689
WE147	44	649
WE147	45	438
WE147	46	483
WE147	47	410
WE147	48	562
WE147	49	430
WE147	50	441
WE147	51	304
WE147	52	329
WE147	53	419
WE147	54	384
WE147	55	344
WE147	56	319
WE147	57	226
WE147	58	290
WE147	59	265
WE147	60	299
WE147	61	191
WE147	62	211
WE147	63	226
WE147	64	211
WE147	65	183
WE147	66	142
WE147	67	135
WE147	68	184
WE147	69	129
WE147	70	113
WE147	71	63
WE147	72	96
WE147	73	101
WE147	74	88
WE147	75	69
WE147	76	58
WE147	77	41
WE147	78	57
WE147	79	56
WE147	80	46
WE147	81	18
WE147	82	16
WE147	83	17
WE147	84	34
WE147	85	13
WE147	86	9
WE147	87	10
WE147	88	9
WE147	89	10
WE147	90	7
WE147	91	1
WE147	93	3
WE147	94	2
WE147	95	1
WE147	96	2
WE147	98	1
WE148	18	26
WE148	19	338
WE148	20	535
WE148	21	609
WE148	22	639
WE148	23	696
WE148	24	741
WE148	25	874
WE148	26	1016
WE148	27	992
WE148	28	1079
WE148	29	1094
WE148	30	1102
WE148	31	1034
WE148	32	1227
WE148	33	1131
WE148	34	1123
WE148	35	982
WE148	36	1095
WE148	37	950
WE148	38	1050
WE148	39	935
WE148	40	846
WE148	41	780
WE148	42	874
WE148	43	727
WE148	44	813
WE148	45	631
WE148	46	686
WE148	47	545
WE148	48	562
WE148	49	675
WE148	50	619
WE148	51	537
WE148	52	561
WE148	53	502
WE148	54	588
WE148	55	391
WE148	56	489
WE148	57	419
WE148	58	401
WE148	59	548
WE148	60	381
WE148	61	319
WE148	62	354
WE148	63	286
WE148	64	376
WE148	65	244
WE148	66	246
WE148	67	212
WE148	68	241
WE148	69	198
WE148	70	152
WE148	71	142
WE148	72	141
WE148	73	123
WE148	74	193
WE148	75	95
WE148	76	82
WE148	77	49
WE148	78	65
WE148	79	86
WE148	80	48
WE148	81	45
WE148	82	41
WE148	83	27
WE148	84	47
WE148	85	21
WE148	86	14
WE148	87	15
WE148	88	15
WE148	89	18
WE148	90	7
WE148	91	2
WE148	92	5
WE148	93	3
WE148	94	7
WE148	95	1
WE148	96	4
WE148	98	2
WE148	101	1
WE149	18	51
WE149	19	296
WE149	20	574
WE149	21	738
WE149	22	913
WE149	23	857
WE149	24	896
WE149	25	1044
WE149	26	1301
WE149	27	1403
WE149	28	1552
WE149	29	1445
WE149	30	1680
WE149	31	1569
WE149	32	1719
WE149	33	1661
WE149	34	1648
WE149	35	1419
WE149	36	1416
WE149	37	1299
WE149	38	1296
WE149	39	1198
WE149	40	1072
WE149	41	837
WE149	42	1038
WE149	43	873
WE149	44	928
WE149	45	629
WE149	46	680
WE149	47	625
WE149	48	640
WE149	49	742
WE149	50	505
WE149	51	393
WE149	52	577
WE149	53	454
WE149	54	579
WE149	55	334
WE149	56	397
WE149	57	353
WE149	58	339
WE149	59	481
WE149	60	310
WE149	61	230
WE149	62	352
WE149	63	294
WE149	64	409
WE149	65	243
WE149	66	206
WE149	67	224
WE149	68	262
WE149	69	242
WE149	70	148
WE149	71	126
WE149	72	165
WE149	73	129
WE149	74	190
WE149	75	87
WE149	76	95
WE149	77	84
WE149	78	81
WE149	79	117
WE149	80	51
WE149	81	35
WE149	82	50
WE149	83	35
WE149	84	64
WE149	85	28
WE149	86	19
WE149	87	21
WE149	88	12
WE149	89	26
WE149	90	10
WE149	91	9
WE149	92	10
WE149	93	4
WE149	94	20
WE149	95	4
WE149	96	4
WE149	97	3
WE149	98	1
WE149	99	1
WE149	100	1
WE149	101	2
WE149	105	1
WE149	128	1
WE149	130	1
WE023	18	153
WE023	19	388
WE023	20	757
WE023	21	894
WE023	22	1097
WE023	23	945
WE023	24	974
WE023	25	1116
WE023	26	1582
WE023	27	1873
WE023	28	1835
WE023	29	1686
WE023	30	1695
WE023	31	1474
WE023	32	1926
WE023	33	1755
WE023	34	1592
WE023	35	1383
WE023	36	1480
WE023	37	1285
WE023	38	1398
WE023	39	1254
WE023	40	1140
WE023	41	971
WE023	42	1068
WE023	43	1038
WE023	44	1146
WE023	45	726
WE023	46	863
WE023	47	704
WE023	48	844
WE023	49	899
WE023	50	654
WE023	51	511
WE023	52	650
WE023	53	645
WE023	54	739
WE023	55	386
WE023	56	494
WE023	57	368
WE023	58	454
WE023	59	580
WE023	60	326
WE023	61	260
WE023	62	352
WE023	63	319
WE023	64	444
WE023	65	227
WE023	66	263
WE023	67	224
WE023	68	266
WE023	69	255
WE023	70	139
WE023	71	129
WE023	72	139
WE023	73	128
WE023	74	195
WE023	75	88
WE023	76	90
WE023	77	59
WE023	78	76
WE023	79	116
WE023	80	31
WE023	81	29
WE023	82	36
WE023	83	21
WE023	84	39
WE023	85	11
WE023	86	5
WE023	87	8
WE023	88	10
WE023	89	16
WE023	90	1
WE023	91	1
WE023	92	2
WE023	93	2
WE023	94	2
WE023	98	2
WE023	113	1
WE022	18	45
WE022	19	230
WE022	20	551
WE022	21	619
WE022	22	734
WE022	23	747
WE022	24	874
WE022	25	980
WE022	26	1236
WE022	27	1325
WE022	28	1509
WE022	29	1412
WE022	30	1440
WE022	31	1446
WE022	32	1541
WE022	33	1454
WE022	34	1345
WE022	35	1352
WE022	36	1274
WE022	37	1215
WE022	38	1204
WE022	39	1106
WE022	40	1035
WE022	41	837
WE022	42	983
WE022	43	1020
WE022	44	869
WE022	45	714
WE022	46	791
WE022	47	671
WE022	48	669
WE022	49	721
WE022	50	632
WE022	51	566
WE022	52	597
WE022	53	562
WE022	54	613
WE022	55	419
WE022	56	506
WE022	57	387
WE022	58	442
WE022	59	474
WE022	60	423
WE022	61	328
WE022	62	366
WE022	63	350
WE022	64	381
WE022	65	270
WE022	66	259
WE022	67	249
WE022	68	263
WE022	69	204
WE022	70	161
WE022	71	136
WE022	72	147
WE022	73	148
WE022	74	153
WE022	75	98
WE022	76	84
WE022	77	91
WE022	78	71
WE022	79	84
WE022	80	42
WE022	81	41
WE022	82	37
WE022	83	27
WE022	84	49
WE022	85	11
WE022	86	16
WE022	87	9
WE022	88	20
WE022	89	14
WE022	90	7
WE022	91	3
WE022	92	7
WE022	93	2
WE022	94	12
WE022	95	1
WE022	96	3
WE022	98	1
WE022	99	4
WE022	100	2
WE021	18	22
WE021	19	145
WE021	20	340
WE021	21	419
WE021	22	507
WE021	23	459
WE021	24	435
WE021	25	515
WE021	26	622
WE021	27	703
WE021	28	783
WE021	29	678
WE021	30	786
WE021	31	707
WE021	32	843
WE021	33	837
WE021	34	794
WE021	35	733
WE021	36	765
WE021	37	693
WE021	38	673
WE021	39	749
WE021	40	631
WE021	41	618
WE021	42	685
WE021	43	506
WE021	44	680
WE021	45	388
WE021	46	489
WE021	47	403
WE021	48	416
WE021	49	576
WE021	50	364
WE021	51	331
WE021	52	398
WE021	53	299
WE021	54	491
WE021	55	256
WE021	56	311
WE021	57	249
WE021	58	231
WE021	59	396
WE021	60	240
WE021	61	231
WE021	62	243
WE021	63	199
WE021	64	342
WE021	65	163
WE021	66	197
WE021	67	161
WE021	68	152
